Ra2 
  Keys,,    Transition,,        Wavelength   ,          Matrix el. ,       ,       Br. ratio,     Tran. rate   ,     Wavelength,       Unc  ,  Unc %,  Matrix el.,       Unc  ,   Unc %,      Br. ratio,          Unc  ,   Unc %,  Tran. rate,    Unc  ,  Unc %
 24,  28, 14p3/2,  7d5/2,         355.51(1)  , *        0.0331(29) ,        ,      0.0091(19),  1.24(22)E+04   ,         355.51,        0.01,   0.00,      0.0331,      0.0029,    8.85,         0.0091,         0.0019,   20.83,  1.2377E+04,  2.2E+03,   17.69
 24,  29, 14p3/2,  8d3/2,         639.63(5)  , *       0.01579(79) ,        ,    0.000357(54),  4.83(49)E+02   ,         639.63,        0.05,   0.01,     0.01579,     0.00079,    5.03,       0.000357,       0.000054,   15.09,  4.8256E+02,  4.9E+01,   10.07
 24,  30, 14p3/2,  8d5/2,         649.55(6)  , *       0.00516(37) ,        ,   0.0000364(66),  4.92(70)E+01   ,         649.55,        0.06,   0.01,     0.00516,     0.00037,    7.11,      0.0000364,      0.0000066,   18.13,  4.9192E+01,  7.0E+00,   14.22
 24,  31, 14p3/2,  9d3/2,         1098.3(1)  , *       0.00014(98) ,        , 0.000000005(75),  1(10)E-02      ,         1098.3,         0.1,   0.01,     0.00014,     0.00098,  721.06,    0.000000005,    0.000000075, 1442.17,  6.9990E-03,  1.0E-01, 1442.13
 24,  32, 14p3/2,  9d5/2,         1114.3(1)  , *       0.10491(43) ,        ,     0.00298(34),  4.030(33)E+03  ,         1114.3,         0.1,   0.01,     0.10491,     0.00043,    0.41,        0.00298,        0.00034,   11.28,  4.0295E+03,  3.3E+01,    0.82
 24,  33, 14p3/2, 10d3/2,         1877.7(4)  , *        0.0431(18) ,        ,    0.000105(15),  1.42(12)E+02   ,         1877.7,         0.4,   0.02,      0.0431,      0.0018,    4.06,       0.000105,       0.000015,   13.87,  1.4232E+02,  1.2E+01,    8.12
 24,  34, 14p3/2, 10d5/2,         1906.5(4)  , *       0.34349(49) ,        ,     0.00638(72),  8.625(25)E+03  ,         1906.5,         0.4,   0.02,     0.34349,     0.00049,    0.14,        0.00638,        0.00072,   11.25,  8.6247E+03,  2.5E+01,    0.29
 24,  35, 14p3/2, 11d3/2,           3407(1)  , *        0.1617(36) ,        ,    0.000248(30),  3.35(15)E+02   ,          3407 ,          1 ,   0.04,      0.1617,      0.0036,    2.22,       0.000248,       0.000030,   12.09,  3.3489E+02,  1.5E+01,    4.43
 24,  36, 14p3/2, 11d5/2,           3472(6)  , *       0.97816(49) ,        ,     0.00856(96),  1.1578(63)E+04 ,          3472 ,          6 ,   0.18,     0.97816,     0.00049,    0.05,        0.00856,        0.00096,   11.26,  1.1578E+04,  6.3E+01,    0.54
 24,  37, 14p3/2, 12d3/2,          7550(20)  , *         0.522(10) ,        ,    0.000237(28),  3.21(13)E+02   ,          7551 ,         18 ,   0.24,       0.522,       0.010,    1.94,       0.000237,       0.000028,   11.92,  3.2105E+02,  1.3E+01,    3.95
 24,  38, 14p3/2, 12d5/2,           7762(6)  , *        3.1853(33) ,        ,     0.00812(91),  1.0990(35)E+04 ,          7762 ,          6 ,   0.08,      3.1853,      0.0033,    0.10,        0.00812,        0.00091,   11.25,  1.0990E+04,  3.5E+01,    0.32
 24,  39, 14p3/2, 13d3/2,        53200(600)  , *        33.720(68) ,        ,     0.00282(33),  3.82(14)E+03   ,         53222 ,        633 ,   1.19,      33.720,       0.068,    0.20,        0.00282,        0.00033,   11.80,  3.8205E+03,  1.4E+02,    3.59
 24,  40, 14p3/2, 13d5/2,        61600(800)  , *        103.12(16) ,        ,      0.0170(20),  2.302(95)E+04  ,         61621 ,        849 ,   1.38,      103.12,        0.16,    0.16,         0.0170,         0.0020,   11.96,  2.3022E+04,  9.5E+02,    4.15
 27,   9,  7d3/2,  7p1/2,        365.061(1)  ,           4.303(72) ,        ,      0.8538(53),  1.928(65)E+08  ,        365.061,       0.001,   0.00,       4.303,       0.072,    1.68,         0.8538,         0.0053,    0.63,  1.9282E+08,  6.5E+06,    3.35
 27,  10,  7d3/2,  7p3/2,        443.750(2)  ,           2.386(32) ,        ,      0.1462(53),  3.301(88)E+07  ,        443.750,       0.002,   0.00,       2.386,       0.032,    1.34,         0.1462,         0.0053,    3.66,  3.3007E+07,  8.8E+05,    2.67
 29,   9,  8d3/2,  7p1/2,        247.625(3)  ,           1.445(13) ,        ,      0.5560(92),  6.97(13)E+07   ,        247.625,       0.003,   0.00,       1.445,       0.013,    0.93,         0.5560,         0.0092,    1.66,  6.9676E+07,  1.3E+06,    1.85
 29,  10,  8d3/2,  7p3/2,        281.483(4)  ,           0.651(10) ,        ,      0.0769(26),  9.64(31)E+06   ,        281.483,       0.004,   0.00,       0.651,       0.010,    1.59,         0.0769,         0.0026,    3.42,  9.6360E+06,  3.1E+05,    3.18
 29,  11,  8d3/2,  8p1/2,         898.58(4)  ,           7.100(30) ,        ,      0.2808(52),  3.519(30)E+07  ,         898.58,        0.04,   0.00,       7.100,       0.030,    0.43,         0.2808,         0.0052,    1.86,  3.5190E+07,  3.0E+05,    0.85
 29,  12,  8d3/2,  8p3/2,        1070.32(6)  ,           4.033(37) ,        ,      0.0536(13),  6.72(12)E+06   ,        1070.32,        0.06,   0.01,       4.033,       0.037,    0.93,         0.0536,         0.0013,    2.49,  6.7205E+06,  1.2E+05,    1.85
 29,  41,  8d3/2,  5f5/2,         784.49(3)  ,            1.53(53) ,        ,       0.020(13),  2.5(17)E+06    ,         784.49,        0.03,   0.00,        1.53,        0.53,   34.68,          0.020,          0.013,   68.00,  2.4658E+06,  1.7E+06,   69.35
 29,  43,  8d3/2,  6f5/2,          4510(10)  ,            17.2(18) ,        ,      0.0131(28),  1.64(35)E+06   ,          4509 ,         10 ,   0.23,        17.2,         1.8,   10.64,         0.0131,         0.0028,   21.09,  1.6380E+06,  3.5E+05,   21.29
 31,   9,  9d3/2,  7p1/2,        213.162(1)  ,           0.809(11) ,        ,      0.4701(88),  3.422(92)E+07  ,        213.162,       0.001,   0.00,       0.809,       0.011,    1.35,         0.4701,         0.0088,    1.88,  3.4216E+07,  9.2E+05,    2.69
 31,  10,  9d3/2,  7p3/2,        237.783(1)  ,          0.3393(75) ,        ,      0.0596(27),  4.34(19)E+06   ,        237.783,       0.001,   0.00,      0.3393,      0.0075,    2.21,         0.0596,         0.0027,    4.51,  4.3371E+06,  1.9E+05,    4.42
 31,  11,  9d3/2,  8p1/2,         566.32(1)  ,          2.4554(88) ,        ,      0.2310(42),  1.681(12)E+07  ,         566.32,        0.01,   0.00,      2.4554,      0.0088,    0.36,         0.2310,         0.0042,    1.84,  1.6814E+07,  1.2E+05,    0.72
 31,  12,  9d3/2,  8p3/2,         630.04(1)  ,          1.1470(59) ,        ,     0.03661(74),  2.665(27)E+06  ,         630.04,        0.01,   0.00,      1.1470,      0.0059,    0.51,        0.03661,        0.00074,    2.02,  2.6645E+06,  2.7E+04,    1.03
 31,  13,  9d3/2,  9p1/2,           1747(5)  , *        10.198(45) ,        ,      0.1358(28),  9.89(12)E+06   ,          1747 ,          5 ,   0.28,      10.198,       0.045,    0.44,         0.1358,         0.0028,    2.05,  9.8873E+06,  1.2E+05,    1.22
 31,  14,  9d3/2,  9p3/2,         2060.3(1)  ,           5.922(27) ,        ,     0.02790(55),  2.031(18)E+06  ,         2060.3,         0.1,   0.01,       5.922,       0.027,    0.45,        0.02790,        0.00055,    1.97,  2.0309E+06,  1.8E+04,    0.90
 31,  41,  9d3/2,  5f5/2,        518.774(7)  ,            0.45(16) ,        ,      0.0102(70),  7.4(52)E+05    ,        518.774,       0.007,   0.00,        0.45,        0.16,   34.71,         0.0102,         0.0070,   68.73,  7.4391E+05,  5.2E+05,   69.42
 31,  43,  9d3/2,  6f5/2,         1143.2(7)  ,            0.92(89) ,        ,      0.0040(76),  2.9(56)E+05    ,         1143.2,         0.7,   0.06,        0.92,        0.89,   96.30,         0.0040,         0.0076,  191.84,  2.8836E+05,  5.6E+05,  192.60
 31,  45,  9d3/2,  7f5/2,           5740(1)  ,            25.9(28) ,        ,      0.0247(52),  1.80(39)E+06   ,          5740 ,          1 ,   0.02,        25.9,         2.8,   10.78,         0.0247,         0.0052,   21.10,  1.8002E+06,  3.9E+05,   21.56
 33,   9, 10d3/2,  7p1/2,        197.270(1)  ,          0.5447(85) ,        ,      0.4332(87),  1.958(61)E+07  ,        197.270,       0.001,   0.00,      0.5447,      0.0085,    1.56,         0.4332,         0.0087,    2.00,  1.9575E+07,  6.1E+05,    3.11
 33,  10, 10d3/2,  7p3/2,        218.176(1)  ,          0.2202(56) ,        ,      0.0523(27),  2.37(12)E+06   ,        218.176,       0.001,   0.00,      0.2202,      0.0056,    2.54,         0.0523,         0.0027,    5.08,  2.3653E+06,  1.2E+05,    5.08
 33,  11, 10d3/2,  8p1/2,        466.482(8)  ,          1.3841(62) ,        ,      0.2115(38),  9.560(85)E+06  ,        466.482,       0.008,   0.00,      1.3841,      0.0062,    0.44,         0.2115,         0.0038,    1.78,  9.5595E+06,  8.5E+04,    0.89
 33,  12, 10d3/2,  8p3/2,        508.872(9)  ,          0.6044(48) ,        ,     0.03108(70),  1.404(22)E+06  ,        508.872,       0.009,   0.00,      0.6044,      0.0048,    0.80,        0.03108,        0.00070,    2.26,  1.4044E+06,  2.2E+04,    1.59
 33,  13, 10d3/2,  9p1/2,           1052(2)  , *         3.559(12) ,        ,      0.1219(22),  5.509(47)E+06  ,          1052 ,          2 ,   0.17,       3.559,       0.012,    0.34,         0.1219,         0.0022,    1.81,  5.5094E+06,  4.7E+04,    0.85
 33,  14, 10d3/2,  9p3/2,        1158.36(5)  ,          1.7034(62) ,        ,     0.02092(38),  9.456(69)E+05  ,        1158.36,        0.05,   0.00,      1.7034,      0.0062,    0.37,        0.02092,        0.00038,    1.80,  9.4563E+05,  6.9E+03,    0.73
 33,  15, 10d3/2, 10p1/2,           2986(8)  , *        13.815(58) ,        ,      0.0803(16),  3.630(42)E+06  ,          2986 ,          8 ,   0.27,      13.815,       0.058,    0.42,         0.0803,         0.0016,    1.97,  3.6295E+06,  4.2E+04,    1.17
 33,  16, 10d3/2, 10p3/2,           3502(9)  , *         8.080(11) ,        ,     0.01704(31),  7.702(61)E+05  ,          3502 ,          9 ,   0.25,       8.080,       0.011,    0.14,        0.01704,        0.00031,    1.82,  7.7015E+05,  6.1E+03,    0.79
 33,  41, 10d3/2,  5f5/2,        433.737(6)  ,           0.231(85) ,        ,      0.0073(54),  3.3(24)E+05    ,        433.737,       0.006,   0.00,       0.231,       0.085,   36.95,         0.0073,         0.0054,   73.38,  3.3036E+05,  2.4E+05,   73.91
 33,  43, 10d3/2,  6f5/2,          798.3(3)  ,            0.29(23) ,        ,      0.0019(29),  8(13)E+04      ,          798.3,         0.3,   0.04,        0.29,        0.23,   77.78,         0.0019,         0.0029,  155.28,  8.3660E+04,  1.3E+05,  155.55
 33,  45, 10d3/2,  7f5/2,         1811.1(1)  ,             0.3(12) ,        ,      0.0002(15),  9(68)E+03      ,         1811.1,         0.1,   0.01,         0.3,         1.2,  361.21,         0.0002,         0.0015,  722.27,  9.4420E+03,  6.8E+04,  722.42
 33,  47, 10d3/2,  8f5/2,         8200(700)  , *          33.1(21) ,        ,      0.0223(60),  1.01(28)E+06   ,          8196 ,        672 ,   8.20,        33.1,         2.1,    6.23,         0.0223,         0.0060,   26.99,  1.0089E+06,  2.8E+05,   27.56
 35,   9, 11d3/2,  7p1/2,        188.384(1)  ,          0.4033(65) ,        ,      0.4074(89),  1.232(40)E+07  ,        188.384,       0.001,   0.00,      0.4033,      0.0065,    1.62,         0.4074,         0.0089,    2.19,  1.2322E+07,  4.0E+05,    3.24
 35,  10, 11d3/2,  7p3/2,        207.359(1)  ,          0.1595(42) ,        ,      0.0478(25),  1.445(76)E+06  ,        207.359,       0.001,   0.00,      0.1595,      0.0042,    2.62,         0.0478,         0.0025,    5.27,  1.4452E+06,  7.6E+04,    5.25
 35,  11, 11d3/2,  8p1/2,        419.674(7)  ,          0.9364(44) ,        ,      0.1986(37),  6.008(57)E+06  ,        419.674,       0.007,   0.00,      0.9364,      0.0044,    0.47,         0.1986,         0.0037,    1.84,  6.0084E+06,  5.7E+04,    0.94
 35,  12, 11d3/2,  8p3/2,        453.674(7)  ,          0.3951(35) ,        ,     0.02800(68),  8.47(15)E+05   ,        453.674,       0.007,   0.00,      0.3951,      0.0035,    0.90,        0.02800,        0.00068,    2.43,  8.4687E+05,  1.5E+04,    1.80
 35,  13, 11d3/2,  9p1/2,            841(1)  , *        2.0059(59) ,        ,      0.1134(20),  3.431(24)E+06  ,           841 ,          1 ,   0.13,      2.0059,      0.0059,    0.29,         0.1134,         0.0020,    1.80,  3.4310E+06,  2.4E+04,    0.71
 35,  14, 11d3/2,  9p3/2,         907.12(3)  ,          0.8989(47) ,        ,     0.01813(36),  5.483(57)E+05  ,         907.12,        0.03,   0.00,      0.8989,      0.0047,    0.52,        0.01813,        0.00036,    1.97,  5.4830E+05,  5.7E+03,    1.05
 35,  15, 11d3/2, 10p1/2,           1742(3)  , *         4.799(15) ,        ,      0.0729(13),  2.205(17)E+06  ,          1742 ,          3 ,   0.16,       4.799,       0.015,    0.32,         0.0729,         0.0013,    1.84,  2.2052E+06,  1.7E+04,    0.79
 35,  16, 11d3/2, 10p3/2,           1906(3)  , *        2.3421(53) ,        ,     0.01327(24),  4.013(24)E+05  ,          1906 ,          3 ,   0.13,      2.3421,      0.0053,    0.22,        0.01327,        0.00024,    1.79,  4.0129E+05,  2.4E+03,    0.60
 35,  17, 11d3/2, 11p1/2,          4690(10)  , *        17.942(73) ,        ,      0.0521(10),  1.576(18)E+06  ,          4695 ,         12 ,   0.26,      17.942,       0.073,    0.41,         0.0521,         0.0010,    1.99,  1.5761E+06,  1.8E+04,    1.12
 35,  18, 11d3/2, 11p3/2,          5480(10)  , *        10.583(12) ,        ,     0.01138(21),  3.444(24)E+05  ,          5482 ,         12 ,   0.22,      10.583,       0.012,    0.12,        0.01138,        0.00021,    1.82,  3.4436E+05,  2.4E+03,    0.70
 35,  41, 11d3/2,  5f5/2,        392.982(5)  ,           0.146(57) ,        ,      0.0059(45),  1.8(14)E+05    ,        392.982,       0.005,   0.00,       0.146,       0.057,   39.06,         0.0059,         0.0045,   77.69,  1.7713E+05,  1.4E+05,   78.13
 35,  43, 11d3/2,  6f5/2,          670.4(2)  ,           0.140(77) ,        ,      0.0011(12),  3.3(36)E+04    ,          670.4,         0.2,   0.03,       0.140,       0.077,   55.42,         0.0011,         0.0012,  110.74,  3.2753E+04,  3.6E+04,  110.85
 35,  45, 11d3/2,  7f5/2,        1263.83(6)  ,            0.20(50) ,        ,      0.0003(16),  1.0(49)E+04    ,        1263.83,        0.06,   0.00,        0.20,        0.50,  253.21,         0.0003,         0.0016,  506.26,  9.6705E+03,  4.9E+04,  506.42
 35,  47, 11d3/2,  8f5/2,          2770(80)  , *          2.88(67) ,        ,      0.0066(31),  1.98(94)E+05   ,          2769 ,         77 ,   2.77,        2.88,        0.67,   23.21,         0.0066,         0.0031,   46.87,  1.9838E+05,  9.4E+04,   47.15
 35,  49, 11d3/2,  9f5/2,     1.1(1)E+04     , *         45.77(30) ,        ,      0.0232(78),  7.0(24)E+05    ,         11480 ,       1318 ,  11.48,       45.77,        0.30,    0.66,         0.0232,         0.0078,   33.70,  7.0132E+05,  2.4E+05,   34.46
 37,   9, 12d3/2,  7p1/2,         182.84(1)  , *         0.316(14) ,        ,       0.389(22),  8.29(73)E+06   ,         182.84,        0.01,   0.01,       0.316,       0.014,    4.43,          0.389,          0.022,    5.56,  8.2885E+06,  7.3E+05,    8.86
 37,  10, 12d3/2,  7p3/2,         200.66(1)  , *        0.1233(15) ,        ,      0.0448(19),  9.53(23)E+05   ,         200.66,        0.01,   0.01,      0.1233,      0.0015,    1.18,         0.0448,         0.0019,    4.32,  9.5296E+05,  2.3E+04,    2.37
 37,  11, 12d3/2,  8p1/2,         393.11(5)  , *        0.6997(20) ,        ,      0.1918(71),  4.082(24)E+06  ,         393.11,        0.05,   0.01,      0.6997,      0.0020,    0.29,         0.1918,         0.0071,    3.71,  4.0822E+06,  2.4E+04,    0.58
 37,  12, 12d3/2,  8p3/2,         422.79(5)  , *        0.2905(12) ,        ,      0.0266(10),  5.655(48)E+05  ,         422.79,        0.05,   0.01,      0.2905,      0.0012,    0.42,         0.0266,         0.0010,    3.77,  5.6552E+05,  4.8E+03,    0.84
 37,  13, 12d3/2,  9p1/2,          740.4(9)  , *        1.3563(36) ,        ,      0.1079(40),  2.296(15)E+06  ,          740.4,         0.9,   0.12,      1.3563,      0.0036,    0.27,         0.1079,         0.0040,    3.73,  2.2958E+06,  1.5E+04,    0.64
 37,  14, 12d3/2,  9p3/2,          791.5(2)  , *        0.5911(18) ,        ,     0.01677(63),  3.570(22)E+05  ,          791.5,         0.2,   0.02,      0.5911,      0.0018,    0.31,        0.01677,        0.00063,    3.73,  3.5695E+05,  2.2E+03,    0.62
 37,  15, 12d3/2, 10p1/2,           1361(2)  , *        2.6917(73) ,        ,      0.0685(26),  1.4571(97)E+06 ,          1361 ,          2 ,   0.13,      2.6917,      0.0073,    0.27,         0.0685,         0.0026,    3.73,  1.4571E+06,  9.7E+03,    0.67
 37,  16, 12d3/2, 10p3/2,           1458(2)  , *        1.2347(30) ,        ,     0.01170(44),  2.490(15)E+05  ,          1458 ,          2 ,   0.11,      1.2347,      0.0030,    0.24,        0.01170,        0.00044,    3.73,  2.4898E+05,  1.5E+03,    0.59
 37,  17, 12d3/2, 11p1/2,           2673(4)  , *         6.192(19) ,        ,      0.0478(18),  1.0163(79)E+06 ,          2673 ,          4 ,   0.17,       6.192,       0.019,    0.30,         0.0478,         0.0018,    3.76,  1.0163E+06,  7.9E+03,    0.78
 37,  18, 12d3/2, 11p3/2,           2912(4)  , *        3.0580(58) ,        ,     0.00902(34),  1.919(11)E+05  ,          2912 ,          4 ,   0.15,      3.0580,      0.0058,    0.19,        0.00902,        0.00034,    3.73,  1.9191E+05,  1.1E+03,    0.58
 37,  19, 12d3/2, 12p1/2,          6940(20)  , *        22.586(89) ,        ,      0.0362(14),  7.714(96)E+05  ,          6945 ,         22 ,   0.32,      22.586,       0.089,    0.39,         0.0362,         0.0014,    3.87,  7.7141E+05,  9.6E+03,    1.24
 37,  20, 12d3/2, 12p3/2,          8090(30)  , *        13.406(13) ,        ,     0.00808(31),  1.720(17)E+05  ,          8089 ,         26 ,   0.32,      13.406,       0.013,    0.10,        0.00808,        0.00031,    3.80,  1.7197E+05,  1.7E+03,    0.97
 37,  41, 12d3/2,  5f5/2,         369.59(4)  , *         0.069(45) ,        ,      0.0022(29),  4.7(62)E+04    ,         369.59,        0.04,   0.01,       0.069,       0.045,   65.78,         0.0022,         0.0029,  131.31,  4.7160E+04,  6.2E+04,  131.55
 37,  43, 12d3/2,  6f5/2,          605.0(2)  , *         0.060(29) ,        ,     0.00039(37),  8.3(79)E+03    ,          605.0,         0.2,   0.04,       0.060,       0.029,   47.92,        0.00039,        0.00037,   95.87,  8.2551E+03,  7.9E+03,   95.83
 37,  45, 12d3/2,  7f5/2,         1050.1(3)  , *          0.44(27) ,        ,      0.0039(47),  8(10)E+04      ,         1050.1,         0.3,   0.03,        0.44,        0.27,   60.79,         0.0039,         0.0047,  121.16,  8.3337E+04,  1.0E+05,  121.58
 37,  47, 12d3/2,  8f5/2,          1920(40)  , *          1.28(31) ,        ,      0.0055(27),  1.17(57)E+05   ,          1915 ,         37 ,   1.92,        1.28,        0.31,   24.29,         0.0055,         0.0027,   48.79,  1.1734E+05,  5.7E+04,   48.92
 37,  49, 12d3/2,  9f5/2,         4000(200)  , *         4.125(56) ,        ,     0.00619(80),  1.32(16)E+05   ,          4030 ,        162 ,   4.03,       4.125,       0.056,    1.37,        0.00619,        0.00080,   12.86,  1.3168E+05,  1.6E+04,   12.40
 37,  51, 12d3/2, 10f5/2,     1.6(2)E+04     , *          61.0(24) ,        ,       0.023(11),  4.9(24)E+05    ,         15615 ,       2439 ,  15.62,        61.0,         2.4,    3.92,          0.023,          0.011,   46.55,  4.9460E+05,  2.4E+05,   47.52
 39,   9, 13d3/2,  7p1/2,        179.116(6)  , *         0.258(12) ,        ,       0.378(22),  5.86(54)E+06   ,        179.116,       0.006,   0.00,       0.258,       0.012,    4.58,          0.378,          0.022,    5.94,  5.8550E+06,  5.4E+05,    9.17
 39,  10, 13d3/2,  7p3/2,        196.185(8)  , *        0.0995(67) ,        ,      0.0429(58),  6.64(90)E+05   ,        196.185,       0.008,   0.00,      0.0995,      0.0067,    6.75,         0.0429,         0.0058,   13.46,  6.6381E+05,  9.0E+04,   13.49
 39,  11, 13d3/2,  8p1/2,         376.30(3)  , *        0.5510(15) ,        ,      0.1864(72),  2.886(16)E+06  ,         376.30,        0.03,   0.01,      0.5510,      0.0015,    0.28,         0.1864,         0.0072,    3.87,  2.8860E+06,  1.6E+04,    0.56
 39,  12, 13d3/2,  8p3/2,         403.40(3)  , *       0.22564(96) ,        ,      0.0254(10),  3.929(33)E+05  ,         403.40,        0.03,   0.01,     0.22564,     0.00096,    0.43,         0.0254,         0.0010,    3.94,  3.9285E+05,  3.3E+03,    0.85
 39,  13, 13d3/2,  9p1/2,          682.9(8)  , *        1.0084(25) ,        ,      0.1044(41),  1.6171(97)E+06 ,          682.9,         0.8,   0.11,      1.0084,      0.0025,    0.25,         0.1044,         0.0041,    3.89,  1.6171E+06,  9.7E+03,    0.60
 39,  14, 13d3/2,  9p3/2,          726.2(1)  , *        0.4307(13) ,        ,     0.01585(62),  2.454(15)E+05  ,          726.2,         0.1,   0.01,      0.4307,      0.0013,    0.31,        0.01585,        0.00062,    3.90,  2.4540E+05,  1.5E+03,    0.62
 39,  15, 13d3/2, 10p1/2,           1178(1)  , *        1.8140(45) ,        ,      0.0658(26),  1.0187(60)E+06 ,          1178 ,          1 ,   0.11,      1.8140,      0.0045,    0.25,         0.0658,         0.0026,    3.89,  1.0187E+06,  6.0E+03,    0.59
 39,  16, 13d3/2, 10p3/2,           1251(1)  , *        0.8057(20) ,        ,     0.01085(42),  1.6795(96)E+05 ,          1251 ,          1 ,   0.09,      0.8057,      0.0020,    0.25,        0.01085,        0.00042,    3.89,  1.6795E+05,  9.6E+02,    0.57
 39,  17, 13d3/2, 11p1/2,           2050(2)  , *        3.4543(88) ,        ,      0.0453(18),  7.011(44)E+05  ,          2050 ,          2 ,   0.12,      3.4543,      0.0088,    0.26,         0.0453,         0.0018,    3.90,  7.0110E+05,  4.4E+03,    0.63
 39,  18, 13d3/2, 11p3/2,           2188(2)  , *        1.6056(34) ,        ,     0.00806(31),  1.2472(64)E+05 ,          2188 ,          2 ,   0.10,      1.6056,      0.0034,    0.21,        0.00806,        0.00031,    3.88,  1.2472E+05,  6.4E+02,    0.51
 39,  19, 13d3/2, 12p1/2,           3881(6)  , *         7.742(22) ,        ,      0.0335(13),  5.192(38)E+05  ,          3881 ,          6 ,   0.16,       7.742,       0.022,    0.28,         0.0335,         0.0013,    3.91,  5.1925E+05,  3.8E+03,    0.74
 39,  20, 13d3/2, 12p3/2,           4215(6)  , *        3.8584(64) ,        ,     0.00651(25),  1.0072(53)E+05 ,          4215 ,          6 ,   0.13,      3.8584,      0.0064,    0.16,        0.00651,        0.00025,    3.88,  1.0072E+05,  5.3E+02,    0.52
 39,  21, 13d3/2, 13p1/2,          9820(30)  , *         27.75(11) ,        ,      0.0266(11),  4.120(46)E+05  ,          9819 ,         27 ,   0.28,       27.75,        0.11,    0.38,         0.0266,         0.0011,    4.00,  4.1201E+05,  4.6E+03,    1.13
 39,  22, 13d3/2, 13p3/2,         11410(30)  , *        16.551(13) ,        ,     0.00603(24),  9.339(74)E+04  ,         11411 ,         30 ,   0.26,      16.551,       0.013,    0.08,        0.00603,        0.00024,    3.93,  9.3387E+04,  7.4E+02,    0.80
 39,  41, 13d3/2,  5f5/2,         354.69(3)  , *         0.051(35) ,        ,      0.0019(27),  3.0(41)E+04    ,         354.69,        0.03,   0.01,       0.051,       0.035,   69.24,         0.0019,         0.0027,  138.27,  2.9746E+04,  4.1E+04,  138.48
 39,  43, 13d3/2,  6f5/2,          566.1(2)  , *        0.0514(82) ,        ,     0.00048(15),  7.4(24)E+03    ,          566.1,         0.2,   0.03,      0.0514,      0.0082,   15.92,        0.00048,        0.00015,   32.06,  7.3790E+03,  2.4E+03,   31.85
 39,  45, 13d3/2,  7f5/2,          938.1(2)  , *          0.31(18) ,        ,      0.0039(45),  6.1(71)E+04    ,          938.1,         0.2,   0.02,        0.31,        0.18,   58.28,         0.0039,         0.0045,  116.16,  6.0629E+04,  7.1E+04,  116.55
 39,  47, 13d3/2,  8f5/2,          1570(20)  , *          0.79(19) ,        ,      0.0052(25),  8.0(39)E+04    ,          1573 ,         25 ,   1.57,        0.79,        0.19,   23.97,         0.0052,         0.0025,   48.08,  8.0365E+04,  3.9E+04,   48.18
 39,  49, 13d3/2,  9f5/2,          2760(80)  , *         1.798(28) ,        ,     0.00501(48),  7.75(69)E+04   ,          2764 ,         76 ,   2.76,       1.798,       0.028,    1.55,        0.00501,        0.00048,    9.61,  7.7518E+04,  6.9E+03,    8.85
 39,  51, 13d3/2, 10f5/2,         5600(300)  , *          5.31(76) ,        ,      0.0052(17),  8.0(27)E+04    ,          5628 ,        317 ,   5.63,        5.31,        0.76,   14.41,         0.0052,         0.0017,   33.46,  8.0021E+04,  2.7E+04,   33.41
 39,  53, 13d3/2, 11f5/2,     2.1(4)E+04     , *          78.5(57) ,        ,       0.023(14),  3.5(22)E+05    ,         20776 ,       4317 ,  20.78,        78.5,         5.7,    7.30,          0.023,          0.014,   62.69,  3.4839E+05,  2.2E+05,   64.03
 28,  10,  7d5/2,  7p3/2,        434.186(8)  ,            6.93(10) ,        , 0.999999820(35),  1.983(57)E+08  ,        434.186,       0.008,   0.00,        6.93,        0.10,    1.44,    0.999999820,    0.000000035,    0.00,  1.9829E+08,  5.7E+06,    2.88
 28,  41,  7d5/2,  5f5/2,         39590(70)  ,            2.56(25) ,        , 0.000000180(35),  3.56(70)E+01   ,         39590 ,         67 ,   0.17,        2.56,        0.25,    9.75,    0.000000180,    0.000000035,   19.71,  3.5650E+01,  7.0E+00,   19.50
 30,  10,  8d5/2,  7p3/2,        279.603(7)  ,           2.009(23) ,        ,       0.592(16),  6.24(14)E+07   ,        279.603,       0.007,   0.00,       2.009,       0.023,    1.16,          0.592,          0.016,    2.75,  6.2376E+07,  1.4E+06,    2.32
 30,  12,  8d5/2,  8p3/2,         1043.6(1)  ,           11.51(12) ,        ,       0.374(12),  3.939(79)E+07  ,         1043.6,         0.1,   0.01,       11.51,        0.12,    1.00,          0.374,          0.012,    3.10,  3.9388E+07,  7.9E+05,    2.00
 30,  41,  8d5/2,  5f5/2,         770.06(5)  ,            0.35(13) ,        ,     0.00087(66),  9.2(69)E+04    ,         770.06,        0.05,   0.01,        0.35,        0.13,   37.69,        0.00087,        0.00066,   75.37,  9.1939E+04,  6.9E+04,   75.38
 30,  42,  8d5/2,  5f7/2,         787.30(6)  ,             1.7(11) ,        ,       0.018(24),  1.9(26)E+06    ,         787.30,        0.06,   0.01,         1.7,         1.1,   68.55,          0.018,          0.024,  134.65,  1.8886E+06,  2.6E+06,  137.10
 30,  43,  8d5/2,  6f5/2,           4070(8)  ,            4.53(50) ,        ,     0.00098(22),  1.03(23)E+05   ,          4070 ,          8 ,   0.21,        4.53,        0.50,   11.06,        0.00098,        0.00022,   22.30,  1.0277E+05,  2.3E+04,   22.13
