K1  
  Keys,,    Transition,,        Wavelength   ,          Matrix el. ,       ,       Br. ratio,     Tran. rate   ,     Wavelength,       Unc  ,  Unc %,  Matrix el.,       Unc  ,   Unc %,      Br. ratio,          Unc  ,   Unc %,  Tran. rate,    Unc  ,  Unc %
 43,  50, 10d5/2,  6f5/2,         5267.5(2)  ,           0.628(15) ,        ,     0.00258(29),  9.12(44)E+02   ,         5267.5,         0.2,   0.00,       0.628,       0.015,    2.42,        0.00258,        0.00029,   11.09,  9.1241E+02,  4.4E+01,    4.84
 43,  51, 10d5/2,  6f7/2,         5267.5(2)  ,           2.810(68) ,        ,      0.0515(57),  1.825(88)E+04  ,         5267.5,         0.2,   0.00,       2.810,       0.068,    2.42,         0.0515,         0.0057,   10.99,  1.8248E+04,  8.8E+02,    4.84
 43,  52, 10d5/2,  7f5/2,         9201.4(5)  ,           1.433(34) ,        ,     0.00251(28),  8.90(42)E+02   ,         9201.4,         0.5,   0.01,       1.433,       0.034,    2.35,        0.00251,        0.00028,   11.04,  8.9003E+02,  4.2E+01,    4.70
 43,  53, 10d5/2,  7f7/2,         9201.4(5)  ,            6.41(15) ,        ,      0.0503(55),  1.780(84)E+04  ,         9201.4,         0.5,   0.01,        6.41,        0.15,    2.35,         0.0503,         0.0055,   10.94,  1.7801E+04,  8.4E+02,    4.70
 43,  54, 10d5/2,  8f5/2,          17851(2)  ,           3.877(91) ,        ,     0.00252(28),  8.92(42)E+02   ,         17851 ,          2 ,   0.01,       3.877,       0.091,    2.35,        0.00252,        0.00028,   11.03,  8.9224E+02,  4.2E+01,    4.69
 43,  55, 10d5/2,  8f7/2,          17851(2)  ,           17.34(41) ,        ,      0.0504(55),  1.784(84)E+04  ,         17851 ,          2 ,   0.01,       17.34,        0.41,    2.35,         0.0504,         0.0055,   10.94,  1.7845E+04,  8.4E+02,    4.69
 43,  56, 10d5/2,  9f5/2,         50180(20)  ,           19.80(39) ,        ,     0.00296(32),  1.048(41)E+03  ,         50182 ,         15 ,   0.03,       19.80,        0.39,    1.95,        0.00296,        0.00032,   10.72,  1.0479E+03,  4.1E+01,    3.90
 43,  57, 10d5/2,  9f7/2,         50180(20)  ,            88.6(17) ,        ,      0.0592(63),  2.096(82)E+04  ,         50182 ,         15 ,   0.03,        88.6,         1.7,    1.95,         0.0592,         0.0063,   10.64,  2.0958E+04,  8.2E+02,    3.90
 45,  11, 11d5/2,  4p3/2,       475.8708     ,           0.223(19) ,        ,       0.561(43),  1.56(26)E+05   ,       475.8708,      0.0000,   0.00,       0.223,       0.019,    8.43,          0.561,          0.043,    7.65,  1.5556E+05,  2.6E+04,   16.87
 45,  13, 11d5/2,  5p3/2,      1071.0232(6)  ,           0.252(36) ,        ,       0.063(18),  1.74(50)E+04   ,      1071.0232,      0.0006,   0.00,       0.252,       0.036,   14.46,          0.063,          0.018,   28.72,  1.7388E+04,  5.0E+03,   28.92
 45,  15, 11d5/2,  6p3/2,        1980.47(2)  ,           0.226(61) ,        ,      0.0080(44),  2.2(12)E+03    ,        1980.47,        0.02,   0.00,       0.226,       0.061,   26.95,         0.0080,         0.0044,   54.33,  2.2286E+03,  1.2E+03,   53.90
 45,  17, 11d5/2,  7p3/2,        3352.77(7)  ,           0.109(97) ,        ,     0.00038(68),  1.1(19)E+02    ,        3352.77,        0.07,   0.00,       0.109,       0.097,   89.06,        0.00038,        0.00068,  178.31,  1.0617E+02,  1.9E+02,  178.11
 45,  19, 11d5/2,  8p3/2,         5473.8(2)  ,            0.20(15) ,        ,     0.00031(46),  8(13)E+01      ,         5473.8,         0.2,   0.00,        0.20,        0.15,   75.02,        0.00031,        0.00046,  150.30,  8.4559E+01,  1.3E+02,  150.03
 45,  21, 11d5/2,  9p3/2,        8967.98(2)  ,            1.00(24) ,        ,     0.00169(83),  4.7(23)E+02    ,        8967.98,        0.02,   0.00,        1.00,        0.24,   24.14,        0.00169,        0.00083,   49.16,  4.6932E+02,  2.3E+02,   48.28
 45,  23, 11d5/2, 10p3/2,       15489.31(7)  ,            3.37(40) ,        ,     0.00373(95),  1.03(24)E+03   ,       15489.31,        0.07,   0.00,        3.37,        0.40,   11.80,        0.00373,        0.00095,   25.42,  1.0329E+03,  2.4E+02,   23.60
 45,  25, 11d5/2, 11p3/2,        31281.6(3)  ,           13.82(63) ,        ,      0.0076(10),  2.11(19)E+03   ,        31281.6,         0.3,   0.00,       13.82,        0.63,    4.57,         0.0076,         0.0010,   13.26,  2.1084E+03,  1.9E+02,    9.14
 45,  27, 11d5/2, 12p3/2,         118779(4)  ,           214.8(17) ,        ,      0.0336(33),  9.30(14)E+03   ,        118779 ,          4 ,   0.00,       214.8,         1.7,    0.78,         0.0336,         0.0033,    9.78,  9.3015E+03,  1.4E+02,    1.55
 45,  46, 11d5/2,  4f5/2,        1686.58(1)  ,          0.0849(23) ,        ,     0.00183(20),  5.07(27)E+02   ,        1686.58,        0.01,   0.00,      0.0849,      0.0023,    2.66,        0.00183,        0.00020,   11.03,  5.0679E+02,  2.7E+01,    5.32
 45,  47, 11d5/2,  4f7/2,        1686.58(1)  ,           0.379(10) ,        ,      0.0366(40),  1.014(54)E+04  ,        1686.58,        0.01,   0.00,       0.379,       0.010,    2.66,         0.0366,         0.0040,   10.94,  1.0136E+04,  5.4E+02,    5.32
 45,  48, 11d5/2,  5f5/2,        2898.32(5)  ,          0.2150(54) ,        ,     0.00231(25),  6.41(32)E+02   ,        2898.32,        0.05,   0.00,      0.2150,      0.0054,    2.49,        0.00231,        0.00025,   10.87,  6.4117E+02,  3.2E+01,    4.98
 45,  49, 11d5/2,  5f7/2,        2898.32(5)  ,           0.962(24) ,        ,      0.0463(50),  1.282(64)E+04  ,        2898.32,        0.05,   0.00,       0.962,       0.024,    2.49,         0.0463,         0.0050,   10.77,  1.2823E+04,  6.4E+02,    4.98
 45,  50, 11d5/2,  6f5/2,         4753.2(1)  ,           0.452(11) ,        ,     0.00232(25),  6.42(30)E+02   ,         4753.2,         0.1,   0.00,       0.452,       0.011,    2.36,        0.00232,        0.00025,   10.76,  6.4173E+02,  3.0E+01,    4.73
 45,  51, 11d5/2,  6f7/2,         4753.2(1)  ,           2.020(48) ,        ,      0.0463(49),  1.283(61)E+04  ,         4753.2,         0.1,   0.00,       2.020,       0.048,    2.36,         0.0463,         0.0049,   10.66,  1.2834E+04,  6.1E+02,    4.73
 45,  52, 11d5/2,  7f5/2,         7738.7(4)  ,           0.914(21) ,        ,     0.00220(23),  6.09(28)E+02   ,         7738.7,         0.4,   0.00,       0.914,       0.021,    2.28,        0.00220,        0.00023,   10.68,  6.0870E+02,  2.8E+01,    4.56
 45,  53, 11d5/2,  7f7/2,         7738.7(4)  ,           4.088(93) ,        ,      0.0439(47),  1.217(55)E+04  ,         7738.7,         0.4,   0.00,       4.088,       0.093,    2.28,         0.0439,         0.0047,   10.60,  1.2174E+04,  5.5E+02,    4.56
 45,  54, 11d5/2,  8f5/2,          13062(1)  ,           1.955(44) ,        ,     0.00209(22),  5.79(26)E+02   ,         13062 ,          1 ,   0.01,       1.955,       0.044,    2.24,        0.00209,        0.00022,   10.65,  5.7940E+02,  2.6E+01,    4.49
 45,  55, 11d5/2,  8f7/2,          13062(1)  ,            8.74(20) ,        ,      0.0418(44),  1.159(52)E+04  ,         13062 ,          1 ,   0.01,        8.74,        0.20,    2.24,         0.0418,         0.0044,   10.58,  1.1588E+04,  5.2E+02,    4.49
 45,  56, 11d5/2,  9f5/2,          24711(4)  ,            5.08(12) ,        ,     0.00208(22),  5.77(26)E+02   ,         24711 ,          4 ,   0.01,        5.08,        0.12,    2.27,        0.00208,        0.00022,   10.67,  5.7655E+02,  2.6E+01,    4.54
 45,  57, 11d5/2,  9f7/2,          24711(4)  ,           22.70(52) ,        ,      0.0416(44),  1.153(52)E+04  ,         24711 ,          4 ,   0.01,       22.70,        0.52,    2.27,         0.0416,         0.0044,   10.60,  1.1531E+04,  5.2E+02,    4.54
 45,  58, 11d5/2, 10f5/2,         68220(30)  ,           25.25(48) ,        ,     0.00245(25),  6.78(26)E+02   ,         68220 ,         28 ,   0.04,       25.25,        0.48,    1.89,        0.00245,        0.00025,   10.38,  6.7807E+02,  2.6E+01,    3.79
 45,  59, 11d5/2, 10f7/2,         68220(30)  ,           112.9(21) ,        ,      0.0489(50),  1.356(51)E+04  ,         68220 ,         28 ,   0.04,       112.9,         2.1,    1.89,         0.0489,         0.0050,   10.31,  1.3561E+04,  5.1E+02,    3.79
