  Keys,,    Transition,,        Wavelength   ,          Matrix el. ,       ,       Br. ratio,     Tran. rate   ,     Wavelength,       Unc  ,  Unc %,  Matrix el.,       Unc  ,   Unc %,      Br. ratio,          Unc  ,   Unc %,  Tran. rate,    Unc  ,  Unc %
 44,  25, 12d3/2, 12p3/2,         34790(60)  , *          1.49(64) ,        ,    0.000040(34),  2.7(23)E+01    ,         34787 ,         61 ,   0.17,        1.49,        0.64,   43.21,       0.000040,       0.000034,   86.50,  2.6707E+01,  2.3E+01,   86.43
 44,  26, 12d3/2, 13p1/2,     1.68(1)E+05    , *        176.03(76) ,        ,     0.00493(22),  3.301(88)E+03  ,        168152 ,       1421 ,   0.84,      176.03,        0.76,    0.43,        0.00493,        0.00022,    4.48,  3.3014E+03,  8.8E+01,    2.68
 44,  27, 12d3/2, 13p3/2,     1.76(2)E+05    , *         79.39(32) ,        ,    0.000877(40),  5.87(16)E+02   ,        175840 ,       1554 ,   0.88,       79.39,        0.32,    0.41,       0.000877,       0.000040,    4.55,  5.8727E+02,  1.6E+01,    2.77
 44,  46, 12d3/2,  4f5/2,         1685.7(1)  , *        0.3392(16) ,        ,     0.01817(68),  1.217(11)E+04  ,         1685.7,         0.1,   0.01,      0.3392,      0.0016,    0.46,        0.01817,        0.00068,    3.72,  1.2165E+04,  1.1E+02,    0.92
 44,  48, 12d3/2,  5f5/2,         2901.3(4)  , *        0.8507(22) ,        ,     0.02241(82),  1.5010(77)E+04 ,         2901.3,         0.4,   0.01,      0.8507,      0.0022,    0.26,        0.02241,        0.00082,    3.64,  1.5010E+04,  7.7E+01,    0.51
 44,  50, 12d3/2,  6f5/2,           4770(1)  , *        1.7756(21) ,        ,     0.02198(79),  1.4717(36)E+04 ,          4770 ,          1 ,   0.02,      1.7756,      0.0021,    0.12,        0.02198,        0.00079,    3.61,  1.4717E+04,  3.6E+01,    0.25
 44,  52, 12d3/2,  7f5/2,           7796(3)  , *        3.5818(23) ,        ,     0.02048(74),  1.3717(24)E+04 ,          7796 ,          3 ,   0.04,      3.5818,      0.0023,    0.06,        0.02048,        0.00074,    3.61,  1.3717E+04,  2.4E+01,    0.17
 44,  54, 12d3/2,  8f5/2,          13247(9)  , *         7.684(13) ,        ,     0.01921(70),  1.2865(50)E+04 ,         13247 ,          9 ,   0.07,       7.684,       0.013,    0.17,        0.01921,        0.00070,    3.63,  1.2865E+04,  5.0E+01,    0.39
 44,  56, 12d3/2,  9f5/2,         25440(30)  , *         20.29(14) ,        ,     0.01891(73),  1.266(18)E+04  ,         25439 ,         35 ,   0.14,       20.29,        0.14,    0.69,        0.01891,        0.00073,    3.87,  1.2661E+04,  1.8E+02,    1.43
 44,  58, 12d3/2, 10f5/2,        74400(300)  , *         109.9(40) ,        ,      0.0222(18),  1.49(11)E+04   ,         74377 ,        282 ,   0.38,       109.9,         4.0,    3.65,         0.0222,         0.0018,    8.06,  1.4881E+04,  1.1E+03,    7.38
 29,  11,  4d5/2,  5p3/2,       1529.366(2)  ,          10.862(37) ,        ,      1.0       ,  1.1138(76)E+07 ,       1529.366,       0.002,   0.00,      10.862,       0.037,    0.34,  1.00000000000,  0.00000000000,    0.00,  1.1138E+07,  7.6E+04,    0.68
 31,  11,  5d5/2,  5p3/2,       775.9786(6)  ,            1.98(10) ,        ,       0.668(23),  2.85(29)E+06   ,       775.9786,      0.0006,   0.00,        1.98,        0.10,    5.18,          0.668,          0.023,    3.47,  2.8451E+06,  2.9E+05,   10.36
 31,  13,  5d5/2,  6p3/2,        5233.12(4)  ,           24.49(17) ,        ,       0.332(23),  1.413(19)E+06  ,        5233.12,        0.04,   0.00,       24.49,        0.17,    0.68,          0.332,          0.023,    6.98,  1.4132E+06,  1.9E+04,    1.37
 33,  11,  6d5/2,  5p3/2,       630.0068(4)  ,           1.512(48) ,        ,       0.779(12),  3.09(20)E+06   ,       630.0068,      0.0004,   0.00,       1.512,       0.048,    3.20,          0.779,          0.012,    1.52,  3.0858E+06,  2.0E+05,    6.41
 33,  13,  6d5/2,  6p3/2,       2042.150(6)  ,            2.46(11) ,        ,      0.0608(59),  2.41(21)E+05   ,       2042.150,       0.006,   0.00,        2.46,        0.11,    4.46,         0.0608,         0.0059,    9.75,  2.4088E+05,  2.1E+04,    8.92
 33,  15,  6d5/2,  7p3/2,        12205.8(2)  ,          42.496(60) ,        ,      0.0846(43),  3.3536(95)E+05 ,        12205.8,         0.2,   0.00,      42.496,       0.060,    0.14,         0.0846,         0.0043,    5.03,  3.3536E+05,  9.5E+02,    0.28
 33,  46,  6d5/2,  4f5/2,        5270.73(4)  ,           2.494(18) ,        ,     0.00362(19),  1.434(21)E+04  ,        5270.73,        0.04,   0.00,       2.494,       0.018,    0.73,        0.00362,        0.00019,    5.23,  1.4343E+04,  2.1E+02,    1.45
 33,  47,  6d5/2,  4f7/2,        5270.65(4)  ,          11.152(81) ,        ,      0.0724(38),  2.869(42)E+05  ,        5270.65,        0.04,   0.00,      11.152,       0.081,    0.73,         0.0724,         0.0038,    5.20,  2.8685E+05,  4.2E+03,    1.45
 35,  11,  7d5/2,  5p3/2,       572.5713(3)  ,           1.104(26) ,        ,       0.731(11),  2.19(11)E+06   ,       572.5713,      0.0003,   0.00,       1.104,       0.026,    2.39,          0.731,          0.011,    1.48,  2.1934E+06,  1.1E+05,    4.79
 35,  13,  7d5/2,  6p3/2,       1541.063(3)  ,           1.929(60) ,        ,      0.1145(75),  3.43(21)E+05   ,       1541.063,       0.003,   0.00,       1.929,       0.060,    3.10,         0.1145,         0.0075,    6.52,  3.4345E+05,  2.1E+04,    6.20
 35,  15,  7d5/2,  7p3/2,        4146.78(2)  ,            2.90(14) ,        ,      0.0133(14),  3.98(40)E+04   ,        4146.78,        0.02,   0.00,        2.90,        0.14,    4.96,         0.0133,         0.0014,   10.43,  3.9845E+04,  4.0E+03,    9.93
 35,  17,  7d5/2,  8p3/2,        23373.8(8)  ,          64.571(99) ,        ,      0.0368(13),  1.1026(34)E+05 ,        23373.8,         0.8,   0.00,      64.571,       0.099,    0.15,         0.0368,         0.0013,    3.59,  1.1026E+05,  3.4E+02,    0.31
 35,  46,  7d5/2,  4f5/2,        2865.74(1)  ,          0.6214(76) ,        ,    0.001847(80),  5.54(14)E+03   ,        2865.74,        0.01,   0.00,      0.6214,      0.0076,    1.22,       0.001847,       0.000080,    4.33,  5.5412E+03,  1.4E+02,    2.44
 35,  47,  7d5/2,  4f7/2,        2865.72(1)  ,           2.779(34) ,        ,      0.0369(16),  1.108(27)E+05  ,        2865.72,        0.01,   0.00,       2.779,       0.034,    1.22,         0.0369,         0.0016,    4.28,  1.1082E+05,  2.7E+03,    2.44
 35,  48,  7d5/2,  5f5/2,         9961.8(1)  ,           5.227(34) ,        ,     0.00311(12),  9.33(12)E+03   ,         9961.8,         0.1,   0.00,       5.227,       0.034,    0.66,        0.00311,        0.00012,    3.81,  9.3336E+03,  1.2E+02,    1.31
 35,  49,  7d5/2,  5f7/2,         9961.6(1)  ,           23.38(15) ,        ,      0.0622(24),  1.867(25)E+05  ,         9961.6,         0.1,   0.00,       23.38,        0.15,    0.66,         0.0622,         0.0024,    3.78,  1.8667E+05,  2.5E+03,    1.31
 37,  11,  8d5/2,  5p3/2,       543.3038(3)  ,           0.844(17) ,        ,      0.6928(97),  1.502(59)E+06  ,       543.3038,      0.0003,   0.00,       0.844,       0.017,    1.97,         0.6928,         0.0097,    1.40,  1.5015E+06,  5.9E+04,    3.95
 37,  13,  8d5/2,  6p3/2,       1345.920(3)  ,           1.437(36) ,        ,      0.1319(67),  2.86(14)E+05   ,       1345.920,       0.003,   0.00,       1.437,       0.036,    2.47,         0.1319,         0.0067,    5.10,  2.8587E+05,  1.4E+04,    4.95
 37,  15,  8d5/2,  7p3/2,        2982.99(1)  ,           2.324(66) ,        ,      0.0317(20),  6.87(39)E+04   ,        2982.99,        0.01,   0.00,       2.324,       0.066,    2.85,         0.0317,         0.0020,    6.20,  6.8704E+04,  3.9E+03,    5.70
 37,  17,  8d5/2,  8p3/2,        7306.40(8)  ,            3.29(21) ,        ,     0.00432(57),  9.4(12)E+03    ,        7306.40,        0.08,   0.00,        3.29,        0.21,    6.45,        0.00432,        0.00057,   13.15,  9.3645E+03,  1.2E+03,   12.90
 37,  19,  8d5/2,  9p3/2,          39641(2)  ,           90.84(15) ,        ,     0.02064(59),  4.473(14)E+04  ,         39641 ,          2 ,   0.01,       90.84,        0.15,    0.16,        0.02064,        0.00059,    2.84,  4.4734E+04,  1.4E+02,    0.32
 37,  46,  8d5/2,  4f5/2,       2257.166(7)  ,          0.3143(36) ,        ,    0.001338(49),  2.900(66)E+03  ,       2257.166,       0.007,   0.00,      0.3143,      0.0036,    1.14,       0.001338,       0.000049,    3.63,  2.9002E+03,  6.6E+01,    2.28
 37,  47,  8d5/2,  4f7/2,       2257.152(7)  ,           1.405(16) ,        ,     0.02676(96),  5.80(13)E+04   ,       2257.152,       0.007,   0.00,       1.405,       0.016,    1.14,        0.02676,        0.00096,    3.59,  5.8003E+04,  1.3E+03,    2.28
 37,  48,  8d5/2,  5f5/2,        5142.27(4)  ,           1.276(13) ,        ,    0.001865(65),  4.042(83)E+03  ,        5142.27,        0.04,   0.00,       1.276,       0.013,    1.03,       0.001865,       0.000065,    3.49,  4.0420E+03,  8.3E+01,    2.06
 37,  49,  8d5/2,  5f7/2,        5142.22(4)  ,           5.705(59) ,        ,      0.0373(13),  8.08(17)E+04   ,        5142.22,        0.04,   0.00,       5.705,       0.059,    1.03,         0.0373,         0.0013,    3.45,  8.0839E+04,  1.7E+03,    2.06
 37,  50,  8d5/2,  6f5/2,        16821.6(4)  ,           8.648(54) ,        ,    0.002448(75),  5.305(66)E+03  ,        16821.6,         0.4,   0.00,       8.648,       0.054,    0.62,       0.002448,       0.000075,    3.08,  5.3052E+03,  6.6E+01,    1.24
 37,  51,  8d5/2,  6f7/2,        16821.1(4)  ,           38.67(24) ,        ,      0.0490(15),  1.061(13)E+05  ,        16821.1,         0.4,   0.00,       38.67,        0.24,    0.62,         0.0490,         0.0015,    3.06,  1.0610E+05,  1.3E+03,    1.24
 39,  11,  9d5/2,  5p3/2,       526.1495(3)  ,           0.672(12) ,        ,      0.6663(87),  1.048(36)E+06  ,       526.1495,      0.0003,   0.00,       0.672,       0.012,    1.71,         0.6663,         0.0087,    1.30,  1.0476E+06,  3.6E+04,    3.42
 39,  13,  9d5/2,  6p3/2,       1245.336(2)  ,           1.116(23) ,        ,      0.1386(59),  2.179(91)E+05  ,       1245.336,       0.002,   0.00,       1.116,       0.023,    2.09,         0.1386,         0.0059,    4.28,  2.1791E+05,  9.1E+03,    4.19
 39,  15,  9d5/2,  7p3/2,       2530.083(9)  ,           1.746(42) ,        ,      0.0404(21),  6.36(31)E+04   ,       2530.083,       0.009,   0.00,       1.746,       0.042,    2.40,         0.0404,         0.0021,    5.18,  6.3559E+04,  3.1E+03,    4.80
 39,  17,  9d5/2,  8p3/2,        5079.34(4)  ,           2.714(66) ,        ,     0.01207(64),  1.898(92)E+04  ,        5079.34,        0.04,   0.00,       2.714,       0.066,    2.42,        0.01207,        0.00064,    5.34,  1.8979E+04,  9.2E+02,    4.84
 39,  19,  9d5/2,  9p3/2,        11732.1(2)  ,            3.62(29) ,        ,     0.00174(28),  2.74(44)E+03   ,        11732.1,         0.2,   0.00,        3.62,        0.29,    8.06,        0.00174,        0.00028,   16.26,  2.7391E+03,  4.4E+02,   16.12
 39,  21,  9d5/2, 10p3/2,          61962(5)  ,          121.32(20) ,        ,     0.01329(32),  2.0894(70)E+04 ,         61962 ,          5 ,   0.01,      121.32,        0.20,    0.17,        0.01329,        0.00032,    2.39,  2.0894E+04,  7.0E+01,    0.34
 39,  46,  9d5/2,  4f5/2,       1987.901(6)  ,          0.2011(21) ,        ,    0.001106(35),  1.739(37)E+03  ,       1987.901,       0.006,   0.00,      0.2011,      0.0021,    1.07,       0.001106,       0.000035,    3.19,  1.7392E+03,  3.7E+01,    2.14
 39,  47,  9d5/2,  4f7/2,       1987.891(6)  ,          0.8995(96) ,        ,     0.02212(70),  3.478(74)E+04  ,       1987.891,       0.006,   0.00,      0.8995,      0.0096,    1.07,        0.02212,        0.00070,    3.16,  3.4784E+04,  7.4E+02,    2.14
 39,  48,  9d5/2,  5f5/2,        3929.64(2)  ,          0.6406(65) ,        ,    0.001453(45),  2.284(47)E+03  ,        3929.64,        0.02,   0.00,      0.6406,      0.0065,    1.02,       0.001453,       0.000045,    3.12,  2.2840E+03,  4.7E+01,    2.04
 39,  49,  9d5/2,  5f7/2,        3929.61(2)  ,           2.865(29) ,        ,     0.02906(90),  4.568(93)E+04  ,        3929.61,        0.02,   0.00,       2.865,       0.029,    1.02,        0.02906,        0.00090,    3.09,  4.5680E+04,  9.3E+02,    2.04
 39,  50,  9d5/2,  6f5/2,         8371.2(1)  ,           2.078(19) ,        ,    0.001580(47),  2.485(46)E+03  ,         8371.2,         0.1,   0.00,       2.078,       0.019,    0.92,       0.001580,       0.000047,    2.99,  2.4846E+03,  4.6E+01,    1.84
 39,  51,  9d5/2,  6f7/2,         8371.1(1)  ,           9.291(85) ,        ,     0.03161(94),  4.969(91)E+04  ,         8371.1,         0.1,   0.00,       9.291,       0.085,    0.92,        0.03161,        0.00094,    2.96,  4.9692E+04,  9.1E+02,    1.84
 39,  52,  9d5/2,  7f5/2,          26259(1)  ,          12.768(76) ,        ,    0.001934(51),  3.040(36)E+03  ,         26259 ,          1 ,   0.00,      12.768,       0.076,    0.60,       0.001934,       0.000051,    2.65,  3.0403E+03,  3.6E+01,    1.19
 39,  53,  9d5/2,  7f7/2,          26258(1)  ,           57.10(34) ,        ,      0.0387(10),  6.081(72)E+04  ,         26258 ,          1 ,   0.00,       57.10,        0.34,    0.60,         0.0387,         0.0010,    2.63,  6.0805E+04,  7.2E+02,    1.19
 41,  11, 10d5/2,  5p3/2,       515.1569(1)  ,          0.5518(84) ,        ,      0.6479(78),  7.52(23)E+05   ,       515.1569,      0.0001,   0.00,      0.5518,      0.0084,    1.52,         0.6479,         0.0078,    1.21,  7.5215E+05,  2.3E+04,    3.04
 41,  13, 10d5/2,  6p3/2,       1185.464(2)  ,           0.900(16) ,        ,      0.1416(52),  1.644(60)E+05  ,       1185.464,       0.002,   0.00,       0.900,       0.016,    1.82,         0.1416,         0.0052,    3.70,  1.6436E+05,  6.0E+03,    3.64
 41,  15, 10d5/2,  7p3/2,       2294.632(6)  ,           1.367(28) ,        ,      0.0450(20),  5.22(22)E+04   ,       2294.632,       0.006,   0.00,       1.367,       0.028,    2.07,         0.0450,         0.0020,    4.44,  5.2246E+04,  2.2E+03,    4.13
 41,  17, 10d5/2,  8p3/2,        4211.74(2)  ,           2.051(44) ,        ,     0.01638(77),  1.902(81)E+04  ,        4211.74,        0.02,   0.00,       2.051,       0.044,    2.14,        0.01638,        0.00077,    4.68,  1.9021E+04,  8.1E+02,    4.28
 41,  19, 10d5/2,  9p3/2,        7949.64(7)  ,           3.100(68) ,        ,     0.00556(27),  6.46(28)E+03   ,        7949.64,        0.07,   0.00,       3.100,       0.068,    2.19,        0.00556,        0.00027,    4.81,  6.4580E+03,  2.8E+02,    4.38
 41,  21, 10d5/2, 10p3/2,        17638.3(3)  ,            3.91(38) ,        ,     0.00081(16),  9.4(18)E+02    ,        17638.3,         0.3,   0.00,        3.91,        0.38,    9.78,        0.00081,        0.00016,   19.65,  9.4210E+02,  1.8E+02,   19.56
 41,  23, 10d5/2, 11p3/2,          91251(9)  ,          156.01(27) ,        ,     0.00932(19),  1.0817(38)E+04 ,         91251 ,          9 ,   0.01,      156.01,        0.27,    0.17,        0.00932,        0.00019,    2.08,  1.0817E+04,  3.8E+01,    0.35
 41,  46, 10d5/2,  4f5/2,       1839.591(4)  ,          0.1447(15) ,        ,    0.000978(28),  1.135(23)E+03  ,       1839.591,       0.004,   0.00,      0.1447,      0.0015,    1.01,       0.000978,       0.000028,    2.87,  1.1350E+03,  2.3E+01,    2.02
 41,  47, 10d5/2,  4f7/2,       1839.583(4)  ,          0.6469(65) ,        ,     0.01955(56),  2.270(46)E+04  ,       1839.583,       0.004,   0.00,      0.6469,      0.0065,    1.01,        0.01955,        0.00056,    2.85,  2.2700E+04,  4.6E+02,    2.02
 41,  48, 10d5/2,  5f5/2,        3389.46(1)  ,          0.4083(40) ,        ,    0.001245(35),  1.446(28)E+03  ,        3389.46,        0.01,   0.00,      0.4083,      0.0040,    0.98,       0.001245,       0.000035,    2.84,  1.4456E+03,  2.8E+01,    1.97
 41,  49, 10d5/2,  5f7/2,        3389.44(1)  ,           1.826(18) ,        ,     0.02490(70),  2.891(57)E+04  ,        3389.44,        0.01,   0.00,       1.826,       0.018,    0.98,        0.02490,        0.00070,    2.80,  2.8912E+04,  5.7E+02,    1.96
 41,  50, 10d5/2,  6f5/2,        6249.49(4)  ,          1.0364(98) ,        ,    0.001280(36),  1.486(28)E+03  ,        6249.49,        0.04,   0.00,      1.0364,      0.0098,    0.95,       0.001280,       0.000036,    2.79,  1.4860E+03,  2.8E+01,    1.89
 41,  51, 10d5/2,  6f7/2,        6249.43(4)  ,           4.635(44) ,        ,     0.02560(71),  2.972(56)E+04  ,        6249.43,        0.04,   0.00,       4.635,       0.044,    0.95,        0.02560,        0.00071,    2.76,  2.9719E+04,  5.6E+02,    1.89
 41,  52, 10d5/2,  7f5/2,        12716.5(2)  ,           3.029(26) ,        ,    0.001297(34),  1.506(25)E+03  ,        12716.5,         0.2,   0.00,       3.029,       0.026,    0.84,       0.001297,       0.000034,    2.65,  1.5061E+03,  2.5E+01,    1.69
 41,  53, 10d5/2,  7f7/2,        12716.3(2)  ,           13.54(11) ,        ,     0.02595(68),  3.012(51)E+04  ,        12716.3,         0.2,   0.00,       13.54,        0.11,    0.84,        0.02595,        0.00068,    2.63,  3.0123E+04,  5.1E+02,    1.69
 41,  54, 10d5/2,  8f5/2,          38687(2)  ,           17.59(10) ,        ,    0.001555(37),  1.805(21)E+03  ,         38687 ,          2 ,   0.00,       17.59,        0.10,    0.58,       0.001555,       0.000037,    2.35,  1.8053E+03,  2.1E+01,    1.16
 41,  55, 10d5/2,  8f7/2,          38686(2)  ,           78.68(46) ,        ,     0.03110(73),  3.611(42)E+04  ,         38686 ,          2 ,   0.00,       78.68,        0.46,    0.58,        0.03110,        0.00073,    2.34,  3.6105E+04,  4.2E+02,    1.16
 43,  11, 11d5/2,  5p3/2,         507.66(1)  , *         0.470(16) ,        ,       0.635(19),  5.71(38)E+05   ,         507.66,        0.01,   0.00,       0.470,       0.016,    3.35,          0.635,          0.019,    2.96,  5.7077E+05,  3.8E+04,    6.71
 43,  13, 11d5/2,  6p3/2,        1146.49(7)  , *         0.759(38) ,        ,       0.144(14),  1.29(13)E+05   ,        1146.49,        0.07,   0.01,       0.759,       0.038,    5.07,          0.144,          0.014,    9.70,  1.2924E+05,  1.3E+04,   10.13
 43,  15, 11d5/2,  7p3/2,         2153.0(2)  , *         1.131(77) ,        ,      0.0481(66),  4.32(59)E+04   ,         2153.0,         0.2,   0.01,       1.131,       0.077,    6.80,         0.0481,         0.0066,   13.71,  4.3246E+04,  5.9E+03,   13.60
 43,  17, 11d5/2,  8p3/2,         3757.9(7)  , *          1.64(14) ,        ,      0.0191(34),  1.72(30)E+04   ,         3757.9,         0.7,   0.02,        1.64,        0.14,    8.82,         0.0191,         0.0034,   17.89,  1.7187E+04,  3.0E+03,   17.63
 43,  19, 11d5/2,  9p3/2,           6474(2)  , *          2.40(28) ,        ,      0.0080(19),  7.2(17)E+03    ,          6474 ,          2 ,   0.03,        2.40,        0.28,   11.63,         0.0080,         0.0019,   23.53,  7.1737E+03,  1.7E+03,   23.26
 43,  21, 11d5/2, 10p3/2,          11713(7)  , *          3.54(60) ,        ,      0.0029(10),  2.64(89)E+03   ,         11713 ,          7 ,   0.06,        3.54,        0.60,   16.94,         0.0029,         0.0010,   34.09,  2.6383E+03,  8.9E+02,   33.88
 43,  23, 11d5/2, 11p3/2,         25230(30)  , *           4.1(17) ,        ,     0.00039(33),  3.5(29)E+02    ,         25230 ,         32 ,   0.13,         4.1,         1.7,   41.95,        0.00039,        0.00033,   83.99,  3.5008E+02,  2.9E+02,   83.90
 43,  25, 11d5/2, 12p3/2,       128500(800)  , *        194.93(80) ,        ,     0.00673(34),  6.05(13)E+03   ,        128469 ,        829 ,   0.65,      194.93,        0.80,    0.41,        0.00673,        0.00034,    5.02,  6.0517E+03,  1.3E+02,    2.10
 43,  46, 11d5/2,  4f5/2,         1747.4(2)  , *       0.11249(66) ,        ,    0.000891(42),  8.008(93)E+02  ,         1747.4,         0.2,   0.01,     0.11249,     0.00066,    0.58,       0.000891,       0.000042,    4.72,  8.0083E+02,  9.3E+00,    1.17
 43,  47, 11d5/2,  4f7/2,         1747.4(2)  , *        0.5031(29) ,        ,     0.01782(84),  1.602(19)E+04  ,         1747.4,         0.2,   0.01,      0.5031,      0.0029,    0.58,        0.01782,        0.00084,    4.71,  1.6016E+04,  1.9E+02,    1.17
 43,  48, 11d5/2,  5f5/2,         3089.2(5)  , *        0.2956(11) ,        ,    0.001114(52),  1.0009(77)E+03 ,         3089.2,         0.5,   0.02,      0.2956,      0.0011,    0.39,       0.001114,       0.000052,    4.63,  1.0009E+03,  7.7E+00,    0.77
 43,  49, 11d5/2,  5f7/2,         3089.2(5)  , *        1.3219(51) ,        ,      0.0223(10),  2.002(15)E+04  ,         3089.2,         0.5,   0.02,      1.3219,      0.0051,    0.39,         0.0223,         0.0010,    4.63,  2.0017E+04,  1.5E+02,    0.77
 43,  50, 11d5/2,  6f5/2,           5300(1)  , *        0.6637(19) ,        ,    0.001112(51),  9.992(58)E+02  ,          5300 ,          1 ,   0.03,      0.6637,      0.0019,    0.29,       0.001112,       0.000051,    4.61,  9.9918E+02,  5.8E+00,    0.58
 43,  51, 11d5/2,  6f7/2,           5300(1)  , *        2.9679(86) ,        ,      0.0222(10),  1.998(12)E+04  ,          5300 ,          1 ,   0.03,      2.9679,      0.0086,    0.29,         0.0222,         0.0010,    4.61,  1.9984E+04,  1.2E+02,    0.58
 43,  52, 11d5/2,  7f5/2,           9318(4)  , *        1.5150(55) ,        ,    0.001066(49),  9.578(70)E+02  ,          9318 ,          4 ,   0.05,      1.5150,      0.0055,    0.36,       0.001066,       0.000049,    4.63,  9.5785E+02,  7.0E+00,    0.73
 43,  53, 11d5/2,  7f7/2,           9318(4)  , *         6.775(24) ,        ,     0.02131(99),  1.916(14)E+04  ,          9318 ,          4 ,   0.05,       6.775,       0.024,    0.36,        0.02131,        0.00099,    4.63,  1.9157E+04,  1.4E+02,    0.73
 43,  54, 11d5/2,  8f5/2,         18340(20)  , *         4.161(36) ,        ,    0.001054(52),  9.48(17)E+02   ,         18340 ,         17 ,   0.09,       4.161,       0.036,    0.87,       0.001054,       0.000052,    4.90,  9.4779E+02,  1.7E+01,    1.77
 43,  55, 11d5/2,  8f7/2,         18340(20)  , *         18.61(16) ,        ,      0.0211(10),  1.896(34)E+04  ,         18340 ,         17 ,   0.09,       18.61,        0.16,    0.87,         0.0211,         0.0010,    4.89,  1.8956E+04,  3.4E+02,    1.77
 43,  56, 11d5/2,  9f5/2,        54500(200)  , *         23.07(91) ,        ,     0.00124(11),  1.110(88)E+03  ,         54505 ,        160 ,   0.29,       23.07,        0.91,    3.94,        0.00124,        0.00011,    9.14,  1.1102E+03,  8.8E+01,    7.93
 43,  57, 11d5/2,  9f7/2,        54500(200)  , *         103.2(41) ,        ,      0.0247(22),  2.22(18)E+04   ,         54502 ,        160 ,   0.29,       103.2,         4.1,    3.94,         0.0247,         0.0022,    8.98,  2.2206E+04,  1.8E+03,    7.93
 45,  11, 12d5/2,  5p3/2,         502.30(1)  , *         0.402(12) ,        ,       0.625(16),  4.31(25)E+05   ,         502.30,        0.01,   0.00,       0.402,       0.012,    2.90,          0.625,          0.016,    2.60,  4.3112E+05,  2.5E+04,    5.81
 45,  13, 12d5/2,  6p3/2,        1119.54(6)  , *         0.643(28) ,        ,       0.144(12),  9.96(85)E+04   ,        1119.54,        0.06,   0.01,       0.643,       0.028,    4.29,          0.144,          0.012,    8.22,  9.9568E+04,  8.5E+03,    8.58
 45,  15, 12d5/2,  7p3/2,         2059.9(2)  , *         0.942(53) ,        ,      0.0497(57),  3.43(39)E+04   ,         2059.9,         0.2,   0.01,       0.942,       0.053,    5.65,         0.0497,         0.0057,   11.42,  3.4288E+04,  3.9E+03,   11.31
 45,  17, 12d5/2,  8p3/2,         3483.1(6)  , *         1.337(95) ,        ,      0.0207(30),  1.43(20)E+04   ,         3483.1,         0.6,   0.02,       1.337,       0.095,    7.13,         0.0207,         0.0030,   14.50,  1.4276E+04,  2.0E+03,   14.26
 45,  19, 12d5/2,  9p3/2,           5699(2)  , *          1.89(17) ,        ,      0.0094(17),  6.5(12)E+03    ,          5699 ,          2 ,   0.03,        1.89,        0.17,    8.94,         0.0094,         0.0017,   18.14,  6.5082E+03,  1.2E+03,   17.88
 45,  21, 12d5/2, 10p3/2,           9402(4)  , *          2.71(31) ,        ,      0.0043(10),  2.98(69)E+03   ,          9402 ,          4 ,   0.05,        2.71,        0.31,   11.56,         0.0043,         0.0010,   23.36,  2.9770E+03,  6.9E+02,   23.13
 45,  23, 12d5/2, 11p3/2,         16490(10)  , *          3.92(66) ,        ,     0.00168(56),  1.16(39)E+03   ,         16494 ,         14 ,   0.08,        3.92,        0.66,   16.71,        0.00168,        0.00056,   33.59,  1.1570E+03,  3.9E+02,   33.42
 45,  25, 12d5/2, 12p3/2,         34750(60)  , *           4.2(18) ,        ,     0.00021(18),  1.4(12)E+02    ,         34751 ,         61 ,   0.17,         4.2,         1.8,   43.63,        0.00021,        0.00018,   87.32,  1.4216E+02,  1.2E+02,   87.25
 45,  27, 12d5/2, 13p3/2,     1.75(2)E+05    , *        238.00(92) ,        ,     0.00518(25),  3.574(98)E+03  ,        174917 ,       1537 ,   0.88,      238.00,        0.92,    0.39,        0.00518,        0.00025,    4.76,  3.5743E+03,  9.8E+01,    2.75
 45,  46, 12d5/2,  4f5/2,         1685.6(1)  , *       0.09058(43) ,        ,    0.000839(34),  5.786(55)E+02  ,         1685.6,         0.1,   0.01,     0.09058,     0.00043,    0.48,       0.000839,       0.000034,    4.01,  5.7858E+02,  5.5E+00,    0.95
 45,  47, 12d5/2,  4f7/2,         1685.6(1)  , *        0.4051(19) ,        ,     0.01678(67),  1.157(11)E+04  ,         1685.6,         0.1,   0.01,      0.4051,      0.0019,    0.48,        0.01678,        0.00067,    4.01,  1.1571E+04,  1.1E+02,    0.95
 45,  48, 12d5/2,  5f5/2,         2901.1(4)  , *       0.22725(63) ,        ,    0.001036(41),  7.143(40)E+02  ,         2901.1,         0.4,   0.01,     0.22725,     0.00063,    0.28,       0.001036,       0.000041,    3.94,  7.1426E+02,  4.0E+00,    0.56
 45,  49, 12d5/2,  5f7/2,         2901.0(4)  , *        1.0163(28) ,        ,     0.02071(82),  1.4285(80)E+04 ,         2901.0,         0.4,   0.01,      1.0163,      0.0028,    0.28,        0.02071,        0.00082,    3.94,  1.4285E+04,  8.0E+01,    0.56
 45,  50, 12d5/2,  6f5/2,           4769(1)  , *       0.47440(68) ,        ,    0.001016(40),  7.006(21)E+02  ,          4769 ,          1 ,   0.02,     0.47440,     0.00068,    0.14,       0.001016,       0.000040,    3.91,  7.0064E+02,  2.1E+00,    0.30
 45,  51, 12d5/2,  6f7/2,           4769(1)  , *        2.1216(30) ,        ,     0.02032(79),  1.4013(42)E+04 ,          4769 ,          1 ,   0.02,      2.1216,      0.0030,    0.14,        0.02032,        0.00079,    3.91,  1.4013E+04,  4.2E+01,    0.30
