  Transition         Wavelength            Matrix el.           Br. ratio       Tran. rate        Wavelength       Unc   Unc %   Matrix el.     Unc   Unc %     Br. ratio     Unc    Unc %  Tran. rate    Unc     Unc %
13p1/2   8s1/2       865.670(4)           0.1037(34)              0.0327(23)    1.68(11)E+04          865.670      0.004   0.00     0.1037     0.0034    3.32         0.0327        0.0023    6.92  1.6801E+04  1.1E+03    6.64
13p1/2   9s1/2       1779.13(2)            0.286(11)              0.0287(23)    1.47(12)E+04          1779.13       0.02   0.00      0.286      0.011    3.98         0.0287        0.0023    8.16  1.4747E+04  1.2E+03    7.97
13p1/2  10s1/2       3354.46(6)            0.676(22)              0.0239(16)    1.228(79)E+04         3354.46       0.06   0.00      0.676      0.022    3.21         0.0239        0.0016    6.79  1.2276E+04  7.9E+02    6.43
13p1/2  11s1/2        6358.0(2)            1.701(40)              0.0222(12)    1.141(54)E+04          6358.0        0.2   0.00      1.701      0.040    2.37         0.0222        0.0012    5.32  1.1406E+04  5.4E+02    4.75
13p1/2  12s1/2       13657.2(9)            5.697(98)              0.0251(11)    1.291(44)E+04         13657.2        0.9   0.01      5.697      0.098    1.72         0.0251        0.0011    4.24  1.2909E+04  4.4E+02    3.44
13p1/2  13s1/2        52580(10)            65.27(37)              0.0578(16)    2.969(34)E+04          52581         14    0.03      65.27       0.37    0.56         0.0578        0.0016    2.81  2.9691E+04  3.4E+02    1.13
13p1/2   6d3/2       663.929(3)           0.1550(44)              0.1620(87)    8.32(47)E+04          663.929      0.003   0.00     0.1550     0.0044    2.85         0.1620        0.0087    5.36  8.3186E+04  4.7E+03    5.70
13p1/2   7d3/2       1418.90(1)            0.485(15)              0.1628(94)    8.36(53)E+04          1418.90       0.01   0.00      0.485      0.015    3.14         0.1628        0.0094    5.78  8.3572E+04  5.3E+03    6.29
13p1/2   8d3/2       2709.25(4)            1.181(36)              0.1384(81)    7.10(44)E+04          2709.25       0.04   0.00      1.181      0.036    3.09         0.1384        0.0081    5.86  7.1035E+04  4.4E+03    6.18
13p1/2   9d3/2        5062.7(1)            2.780(83)              0.1175(69)    6.03(36)E+04           5062.7        0.1   0.00      2.780      0.083    3.00         0.1175        0.0069    5.85  6.0345E+04  3.6E+03    5.99
13p1/2  10d3/2       10185.8(5)             7.49(23)              0.1047(64)    5.38(33)E+04          10185.8        0.5   0.01       7.49       0.23    3.10         0.1047        0.0064    6.10  5.3772E+04  3.3E+03    6.20
13p1/2  11d3/2         28138(4)             34.5(13)              0.1053(75)    5.41(41)E+04           28138          4    0.01       34.5        1.3    3.75         0.1053        0.0075    7.15  5.4064E+04  4.1E+03    7.49
14p1/2   7s1/2      316.3961(5)           0.0137(62)               0.016(14)    6.0(54)E+03          316.3961     0.0005   0.00     0.0137     0.0062   44.94          0.016         0.014   88.46  6.0188E+03  5.4E+03   89.89
14p1/2   8s1/2       842.746(4)           0.0804(28)              0.0293(21)    1.094(77)E+04         842.746      0.004   0.00     0.0804     0.0028    3.54         0.0293        0.0021    7.30  1.0943E+04  7.7E+02    7.07
14p1/2   9s1/2       1684.93(2)           0.2116(98)              0.0254(24)    9.48(88)E+03          1684.93       0.02   0.00     0.2116     0.0098    4.64         0.0254        0.0024    9.38  9.4804E+03  8.8E+02    9.29
14p1/2  10s1/2       3034.59(5)            0.456(18)              0.0202(16)    7.55(59)E+03          3034.59       0.05   0.00      0.456      0.018    3.92         0.0202        0.0016    8.08  7.5456E+03  5.9E+02    7.85
14p1/2  11s1/2        5299.3(1)            0.976(32)              0.0174(12)    6.49(42)E+03           5299.3        0.1   0.00      0.976      0.032    3.23         0.0174        0.0012    6.82  6.4855E+03  4.2E+02    6.47
14p1/2  12s1/2        9556.2(5)            2.311(56)             0.01661(90)    6.20(30)E+03           9556.2        0.5   0.00      2.311      0.056    2.44        0.01661       0.00090    5.40  6.2005E+03  3.0E+02    4.89
14p1/2  13s1/2         19825(2)             7.42(12)             0.01916(78)    7.15(24)E+03           19825          2    0.01       7.42       0.12    1.65        0.01916       0.00078    4.08  7.1506E+03  2.4E+02    3.30
14p1/2  14s1/2        74360(30)            81.89(48)              0.0443(12)    1.652(20)E+04          74358         28    0.04      81.89       0.48    0.59         0.0443        0.0012    2.72  1.6524E+04  2.0E+02    1.18
14p1/2   6d3/2       650.361(2)           0.1260(37)              0.1566(85)    5.84(34)E+04          650.361      0.002   0.00     0.1260     0.0037    2.91         0.1566        0.0085    5.43  5.8440E+04  3.4E+03    5.83
14p1/2   7d3/2       1358.34(1)            0.379(12)              0.1555(92)    5.80(37)E+04          1358.34       0.01   0.00      0.379      0.012    3.22         0.1555        0.0092    5.89  5.8039E+04  3.7E+03    6.44
14p1/2   8d3/2       2496.70(3)            0.864(27)              0.1302(77)    4.86(30)E+04          2496.70       0.03   0.00      0.864      0.027    3.11         0.1302        0.0077    5.90  4.8588E+04  3.0E+03    6.23
14p1/2   9d3/2        4367.9(1)            1.822(54)              0.1081(62)    4.03(24)E+04           4367.9        0.1   0.00      1.822      0.054    2.95         0.1081        0.0062    5.78  4.0338E+04  2.4E+03    5.90
14p1/2  10d3/2        7716.1(3)             3.96(11)              0.0925(53)    3.45(20)E+04           7716.1        0.3   0.00       3.96       0.11    2.89         0.0925        0.0053    5.78  3.4524E+04  2.0E+03    5.79
14p1/2  11d3/2         14934(1)            10.13(31)              0.0836(51)    3.12(19)E+04           14934          1    0.01      10.13       0.31    3.07         0.0836        0.0051    6.12  3.1194E+04  1.9E+03    6.14
14p1/2  12d3/2         40089(8)             44.9(17)              0.0851(64)    3.18(25)E+04           40089          8    0.02       44.9        1.7    3.88         0.0851        0.0064    7.50  3.1762E+04  2.5E+03    7.77
 7p3/2   7s1/2      718.1845(1)             5.898(15) E37         1.0           4.757(24)E+07        718.1845     0.0001   0.00      5.898      0.015    0.25  1.00000000000 0.00000000000    0.00  4.7567E+07  2.4E+05    0.51
 8p3/2   7s1/2      422.6845(1)            0.932(50)               0.453(29)    5.82(62)E+06         422.6845     0.0001   0.00      0.932      0.050    5.32          0.453         0.029    6.36  5.8223E+06  6.2E+05   10.63
 8p3/2   8s1/2       2552.11(2)           13.360(33)               0.423(23)    5.439(26)E+06         2552.11       0.02   0.00     13.360      0.033    0.24          0.423         0.023    5.46  5.4393E+06  2.6E+04    0.49
 8p3/2   6d3/2      1346.178(5)             0.86(12)              0.0121(34)    1.55(43)E+05         1346.178      0.005   0.00       0.86       0.12   13.97         0.0121        0.0034   28.13  1.5526E+05  4.3E+04   27.94
 8p3/2   6d5/2      1383.381(6)             2.74(31)               0.112(23)    1.44(33)E+06         1383.381      0.006   0.00       2.74       0.31   11.29          0.112         0.023   20.63  1.4399E+06  3.3E+05   22.58
 9p3/2   7s1/2      365.4143(7)            0.435(27)               0.358(28)    1.97(24)E+06         365.4143     0.0007   0.00      0.435      0.027    6.09          0.358         0.028    7.89  1.9653E+06  2.4E+05   12.18
